ISBN,Month,Year,In-Person Sales,Online Sales,Wholesale Sales,Total Sales,Average Price,Total Revenue,Returns,Net Sales
9780385347402,Apr,2025,81,79,24,184,$11.95,"$2,198.68",8,176
9780316079914,Apr,2025,65,92,19,176,$11.02,"$1,940.21",6,170
9780316033664,Apr,2025,29,36,14,79,$14.15,"$1,117.81",3,76
9780316251334,Apr,2025,56,58,24,138,$13.22,"$1,824.90",5,133
9780316033671,Apr,2025,96,105,37,238,$20.16,"$4,799.24",8,230
9780316033657,Apr,2025,17,29,9,55,$19.68,"$1,082.27",1,54
9780316075558,Apr,2025,18,22,6,46,$12.81,$589.29,1,45
9781607513513,Apr,2025,92,79,31,202,$22.89,"$4,623.47",7,195
9780316196482,Apr,2025,23,28,11,62,$17.66,"$1,094.85",1,61
9781592858491,Apr,2025,29,31,11,71,$12.65,$897.83,3,68
9781592407330,Apr,2025,65,82,22,169,$18.71,"$3,162.54",7,162
9780812995824,Apr,2025,21,22,8,51,$18.11,$923.39,1,50
9781473562523,Apr,2025,27,27,10,64,$16.50,"$1,055.77",1,63
9780399244810,Apr,2025,27,37,10,74,$15.35,"$1,135.79",3,71
9780679781493,Apr,2025,38,61,21,120,$19.87,"$2,384.90",4,116
9780375727276,Apr,2025,24,40,15,79,$15.13,"$1,195.30",2,77
9780330339186,Apr,2025,92,111,29,232,$19.63,"$4,553.02",7,225
9780679781486,Apr,2025,29,40,9,78,$24.81,"$1,935.31",2,76
9780679735779,Apr,2025,38,49,17,104,$18.74,"$1,949.42",4,100
9780375703843,Apr,2025,53,74,13,140,$16.76,"$2,345.87",6,134
9780330517096,Apr,2025,76,73,19,168,$11.34,"$1,905.75",6,162
9780099460176,Apr,2025,92,93,31,216,$12.51,"$2,703.14",7,209
9780345419637,Apr,2025,61,88,33,182,$12.28,"$2,234.70",5,177
9780099471431,Apr,2025,21,25,8,54,$24.82,"$1,340.29",1,53
9780345419620,Apr,2025,20,38,6,64,$13.88,$888.29,2,62
9780099446729,Apr,2025,28,40,9,77,$23.02,"$1,772.21",2,75
9780345434807,Apr,2025,26,32,10,68,$18.43,"$1,253.01",2,66
9780727853417,Apr,2025,77,86,26,189,$23.96,"$4,529.15",8,181
9785559609126,Apr,2025,37,39,7,83,$12.42,"$1,031.12",1,82
9780345373946,Apr,2025,60,65,16,141,$13.05,"$1,840.71",4,137
9780385353793,Apr,2025,33,52,18,103,$23.54,"$2,424.48",2,101
9780345397003,Apr,2025,42,38,15,95,$22.24,"$2,112.66",4,91
9788466302203,Apr,2025,45,40,12,97,$11.92,"$1,156.60",3,94
9780099471370,Apr,2025,46,60,13,119,$14.73,"$1,753.33",3,116
9781784742065,Apr,2025,32,46,11,89,$22.18,"$1,974.23",3,86
9780385349963,Apr,2025,59,78,22,159,$18.01,"$2,863.86",6,153
9780345422408,Apr,2025,53,55,25,133,$11.69,"$1,555.06",4,129
9780307962522,Apr,2025,45,80,18,143,$23.42,"$3,349.62",4,139
9780345476876,Apr,2025,38,47,18,103,$24.41,"$2,513.91",3,100
9781400043538,Apr,2025,68,117,26,211,$18.81,"$3,969.06",5,206
9780099471424,Apr,2025,43,55,21,119,$14.23,"$1,692.96",4,115
9780345376046,Apr,2025,19,38,7,64,$22.74,"$1,455.35",2,62
9780307595119,Apr,2025,24,36,10,70,$22.88,"$1,601.44",3,67
9780452281431,Apr,2025,88,96,29,213,$17.44,"$3,713.90",9,204
9781400043545,Apr,2025,42,41,14,97,$19.18,"$1,860.78",4,93
9780099271499,Apr,2025,25,22,10,57,$11.39,$649.35,2,55
9780679410508,Apr,2025,34,37,10,81,$13.17,"$1,066.44",2,79
9780963192561,Apr,2025,25,34,12,71,$23.49,"$1,668.12",3,68
9780452281455,Apr,2025,60,86,24,170,$17.46,"$2,967.65",4,166
9780345476883,Apr,2025,46,65,18,129,$11.69,"$1,507.54",6,123
9780345396938,Apr,2025,36,42,13,91,$14.81,"$1,347.34",2,89
9780316176361,Apr,2025,36,37,13,86,$14.74,"$1,267.55",3,83
9780963192547,Apr,2025,44,54,18,116,$20.07,"$2,328.22",3,113
9780440244004,Apr,2025,85,86,26,197,$11.61,"$2,286.86",5,192
9780385343206,Apr,2025,43,50,14,107,$17.48,"$1,870.12",3,104
9780440244035,Apr,2025,68,82,27,177,$12.90,"$2,282.59",5,172
9780440222842,Apr,2025,77,112,24,213,$11.25,"$2,396.64",8,205
9780385340229,Apr,2025,53,57,12,122,$22.18,"$2,706.44",5,117
9780552154765,Apr,2025,47,59,13,119,$17.25,"$2,052.33",2,117
9780552149938,Apr,2025,51,79,20,150,$17.01,"$2,551.80",5,145
9780440243762,Apr,2025,50,66,19,135,$17.79,"$2,401.50",2,133
9780552145084,Apr,2025,53,91,22,166,$13.05,"$2,166.47",6,160
9780385343138,Apr,2025,49,60,17,126,$20.01,"$2,521.57",5,121
9780440167532,Apr,2025,29,38,9,76,$21.87,"$1,662.38",3,73
9780440242017,Apr,2025,35,48,11,94,$17.17,"$1,614.35",3,91
9780739437582,Apr,2025,54,86,21,161,$19.75,"$3,179.32",6,155
9780385336345,Apr,2025,31,45,18,94,$13.72,"$1,289.47",2,92
9780552148559,Apr,2025,60,73,18,151,$11.31,"$1,707.48",3,148
9780440240792,Apr,2025,62,80,19,161,$22.86,"$3,680.21",5,156
9780743474108,Apr,2025,32,44,11,87,$23.06,"$2,005.97",3,84
9780593056738,Apr,2025,60,97,24,181,$17.36,"$3,142.19",4,177
9780440243397,Apr,2025,32,52,16,100,$22.46,"$2,245.86",4,96
9780345531070,Apr,2025,62,113,19,194,$22.94,"$4,449.47",9,185
9780751505542,Apr,2025,82,97,33,212,$14.02,"$2,973.10",6,206
9780440244028,Apr,2025,65,86,24,175,$12.26,"$2,144.81",7,168
9780385343183,Apr,2025,40,66,13,119,$24.21,"$2,880.80",5,114
9780440221319,Apr,2025,66,95,29,190,$18.09,"$3,436.43",6,184
9780440209416,Apr,2025,54,76,19,149,$11.77,"$1,754.47",6,143
9780375433276,Apr,2025,59,52,16,127,$22.13,"$2,810.18",6,121
9780385340250,Apr,2025,52,54,20,126,$16.24,"$2,046.62",5,121
9780751505429,Apr,2025,51,86,29,166,$12.59,"$2,089.92",3,163
9780440244042,Apr,2025,76,65,18,159,$15.47,"$2,460.08",3,156
9780385343145,Apr,2025,33,46,13,92,$22.02,"$2,025.93",4,88
9780440236696,Apr,2025,30,31,8,69,$22.66,"$1,563.41",3,66
9780440243380,Apr,2025,20,35,7,62,$13.01,$806.59,2,60
9780440236993,Apr,2025,59,108,37,204,$22.47,"$4,583.22",8,196
9780718120405,Apr,2025,24,23,10,57,$16.89,$962.78,1,56
9780451058263,Apr,2025,54,54,17,125,$22.66,"$2,832.22",3,122
9780440148166,Apr,2025,48,59,16,123,$20.33,"$2,500.33",4,119
9780671818241,Apr,2025,38,53,9,100,$12.79,"$1,279.02",2,98
9781416542841,Apr,2025,75,78,33,186,$14.38,"$2,674.54",5,181
9780671874926,Apr,2025,68,81,20,169,$19.67,"$3,324.11",7,162
9780765351463,Apr,2025,56,83,15,154,$24.18,"$3,723.44",5,149
9781568496429,Apr,2025,80,84,19,183,$15.60,"$2,855.47",3,180
9780312937089,Apr,2025,46,39,16,101,$20.67,"$2,088.05",3,98
9780671023492,Apr,2025,70,77,18,165,$18.55,"$3,061.38",8,157
9780330266635,Apr,2025,70,99,36,205,$18.67,"$3,827.32",4,201
9780061012358,Apr,2025,29,46,10,85,$23.62,"$2,007.37",2,83
9780743423687,Apr,2025,46,50,11,107,$12.19,"$1,304.28",3,104
9780743482868,Apr,2025,52,57,20,129,$17.99,"$2,320.78",3,126
9780312341794,Apr,2025,86,110,27,223,$13.39,"$2,985.21",6,217
9780330305723,Apr,2025,82,103,26,211,$17.29,"$3,649.17",6,205
9780671724511,Apr,2025,40,78,15,133,$17.73,"$2,358.61",6,127
9780312567453,Apr,2025,46,68,18,132,$21.60,"$2,850.58",4,128
9780671023478,Apr,2025,81,95,36,212,$14.06,"$2,980.48",6,206
9780743403832,Apr,2025,45,81,15,141,$12.09,"$1,704.41",6,135
9781855496644,Apr,2025,63,77,25,165,$20.36,"$3,358.64",4,161
9780439321617,Apr,2025,25,44,14,83,$23.31,"$1,934.57",2,81
9780751565355,Apr,2025,28,35,15,78,$11.48,$895.81,3,75
9781856136631,Apr,2025,38,42,10,90,$15.89,"$1,430.10",2,88
9780439682589,Apr,2025,63,72,26,161,$14.87,"$2,394.86",7,154
9781156923443,Apr,2025,52,57,13,122,$21.84,"$2,664.99",5,117
9780545010221,Apr,2025,22,24,5,51,$19.31,$984.94,2,49
9780316228534,Apr,2025,64,74,25,163,$21.76,"$3,546.24",5,158
9780439827607,Apr,2025,39,48,13,100,$15.20,"$1,519.72",2,98
9781781106280,Apr,2025,64,78,25,167,$21.98,"$3,671.11",8,159
9780439064866,Apr,2025,56,51,15,122,$23.77,"$2,900.33",5,117
9780439321624,Apr,2025,62,66,17,145,$11.09,"$1,608.06",4,141
9780316369152,Apr,2025,27,31,9,67,$21.03,"$1,409.15",1,66
9780439321600,Apr,2025,17,29,8,54,$14.36,$775.57,2,52
9781781106297,Apr,2025,56,73,25,154,$21.01,"$3,235.14",4,150
9781408834824,Apr,2025,37,42,15,94,$24.45,"$2,297.96",3,91
9780439358071,Apr,2025,79,78,17,174,$21.46,"$3,734.36",7,167
9781338109061,Apr,2025,35,49,11,95,$18.50,"$1,757.91",3,92
9780439249546,Apr,2025,66,69,24,159,$21.61,"$3,436.25",6,153
9780545044257,Apr,2025,63,67,21,151,$12.42,"$1,874.73",3,148
9780439655484,Apr,2025,22,25,5,52,$19.50,"$1,013.79",1,51
9780747599876,Apr,2025,63,103,30,196,$16.52,"$3,238.44",5,191
9781443108362,Apr,2025,26,25,9,60,$11.44,$686.49,2,58
9780786856862,Apr,2025,18,29,7,54,$23.00,"$1,242.04",2,52
9781423119500,Apr,2025,46,63,21,130,$23.46,"$3,049.35",4,126
9781423146735,Apr,2025,60,101,37,198,$11.92,"$2,359.65",7,191
9781423121664,Apr,2025,94,82,26,202,$12.63,"$2,551.57",5,197
9781423160939,Apr,2025,32,31,7,70,$21.80,"$1,525.85",2,68
9781423116967,Apr,2025,32,40,16,88,$18.93,"$1,665.68",3,85
9781423153627,Apr,2025,28,48,12,88,$15.03,"$1,322.36",2,86
9780786838653,Apr,2025,34,55,17,106,$23.51,"$2,492.26",2,104
9781484746424,Apr,2025,85,85,34,204,$16.19,"$3,303.70",9,195
9781423160922,Apr,2025,88,108,24,220,$13.34,"$2,934.88",7,213
9780545060394,Apr,2025,81,100,21,202,$13.46,"$2,718.36",10,192
9780979233142,Apr,2025,52,59,21,132,$16.49,"$2,177.06",3,129
9780553583267,Apr,2025,63,74,25,162,$16.53,"$2,678.62",4,158
9781423140603,Apr,2025,47,68,21,136,$24.66,"$3,353.94",5,131
9781423146728,Apr,2025,50,66,19,135,$13.98,"$1,887.69",3,132
9781484732748,Apr,2025,19,24,5,48,$12.05,$578.25,2,46
9781368024129,Apr,2025,23,35,12,70,$13.23,$925.76,2,68
9781484732786,Apr,2025,66,80,19,165,$16.94,"$2,795.05",5,160
9780545290593,Apr,2025,24,39,8,71,$22.42,"$1,591.65",2,69
9781423113492,Apr,2025,20,24,8,52,$19.09,$992.47,1,51
9781423140566,Apr,2025,45,52,19,116,$21.87,"$2,537.00",5,111
9781423183655,Apr,2025,54,53,24,131,$17.45,"$2,285.85",4,127
9781484721346,Apr,2025,69,81,27,177,$14.25,"$2,522.47",8,169
9780553576443,Apr,2025,55,84,26,165,$13.21,"$2,180.24",3,162
9781423140573,Apr,2025,20,36,8,64,$13.24,$847.64,2,62
9781423163008,Apr,2025,37,47,13,97,$13.34,"$1,293.80",3,94
9781423160915,Apr,2025,31,28,11,70,$18.68,"$1,307.84",2,68
9781484709870,Apr,2025,36,33,10,79,$11.81,$932.82,1,78
9780141382890,Apr,2025,42,53,19,114,$16.82,"$1,917.49",2,112
9781423113386,Apr,2025,33,44,17,94,$17.04,"$1,601.58",2,92
9781423121718,Apr,2025,74,81,30,185,$15.73,"$2,910.95",7,178
9781423145509,Apr,2025,72,83,29,184,$23.81,"$4,381.87",4,180
9781423145516,Apr,2025,49,61,27,137,$12.37,"$1,695.01",3,134
9781423150688,Apr,2025,55,80,33,168,$20.23,"$3,398.11",4,164
9780545285049,Apr,2025,50,62,13,125,$19.17,"$2,396.29",5,120
9780446539814,Apr,2025,51,65,25,141,$11.75,"$1,656.90",3,138
9780312316730,Apr,2025,40,48,14,102,$13.71,"$1,398.66",2,100
9780752858654,Apr,2025,54,101,18,173,$22.53,"$3,896.93",8,165
9780446539821,Apr,2025,42,60,13,115,$16.52,"$1,899.29",4,111
9780312973056,Apr,2025,80,76,21,177,$12.40,"$2,195.20",6,171
9780752849645,Apr,2025,33,30,8,71,$11.03,$783.19,2,69
9780752858760,Apr,2025,91,82,21,194,$13.99,"$2,714.86",6,188
9780752858494,Apr,2025,67,110,34,211,$21.20,"$4,472.94",6,205
9780752860398,Apr,2025,70,69,18,157,$22.45,"$3,524.38",3,154
9780752864327,Apr,2025,59,88,22,169,$13.61,"$2,299.42",7,162
9780752858555,Apr,2025,45,58,20,123,$16.60,"$2,042.23",4,119
9780553260199,Apr,2025,47,67,20,134,$20.66,"$2,769.09",5,129
9780312990688,Apr,2025,33,55,10,98,$22.85,"$2,239.53",4,94
9780446539845,Apr,2025,76,95,38,209,$17.93,"$3,747.60",9,200
9780553260946,Apr,2025,53,51,22,126,$21.89,"$2,757.59",3,123
9780752863887,Apr,2025,48,43,16,107,$11.83,"$1,265.41",4,103
9780749851828,Apr,2025,42,77,24,143,$24.00,"$3,431.68",5,138
9780843178388,Apr,2025,94,98,32,224,$23.53,"$5,270.39",10,214
9780743297349,Apr,2025,37,49,18,104,$12.32,"$1,281.12",2,102
9781439148501,Apr,2025,80,105,36,221,$21.70,"$4,794.71",7,214
9781416552512,Apr,2025,70,69,17,156,$16.10,"$2,511.20",5,151
9780451197962,Apr,2025,34,46,13,93,$18.68,"$1,737.54",3,90
9780751504576,Apr,2025,79,98,22,199,$20.50,"$4,079.70",4,195
9781416524359,Apr,2025,34,42,14,90,$11.08,$996.92,2,88
9780452155619,Apr,2025,36,59,10,105,$22.28,"$2,339.51",3,102
9780751514629,Apr,2025,20,28,7,55,$15.36,$844.81,1,54
9781451627282,Apr,2025,46,78,21,145,$12.12,"$1,758.06",5,140
9780375507779,Apr,2025,64,89,36,189,$21.32,"$4,028.76",9,180
9780743211376,Apr,2025,18,30,9,57,$12.96,$738.85,1,56
9780450542886,Apr,2025,38,48,13,99,$11.62,"$1,150.72",2,97
9781416584087,Apr,2025,35,47,11,93,$16.19,"$1,505.29",3,90
9780671024239,Apr,2025,79,100,26,205,$15.55,"$3,187.27",5,200
9780451933027,Apr,2025,69,76,20,165,$19.95,"$3,291.12",5,160
9780451822192,Apr,2025,36,56,22,114,$24.32,"$2,773.03",5,109
9780582418172,Apr,2025,57,76,22,155,$19.24,"$2,982.57",4,151
9781982102319,Apr,2025,57,83,34,174,$20.57,"$3,579.11",7,167
9781476754451,Apr,2025,54,68,21,143,$16.10,"$2,302.71",4,139
9781476727653,Apr,2025,39,37,10,86,$15.74,"$1,353.46",2,84
9780451190529,Apr,2025,27,32,11,70,$12.35,$864.64,2,68
9780451197870,Apr,2025,86,104,32,222,$11.70,"$2,596.79",5,217
9780785121442,Apr,2025,40,46,15,101,$12.09,"$1,220.78",3,98
9781442359888,Apr,2025,42,56,21,119,$11.78,"$1,401.83",5,114
9781416524304,Apr,2025,24,37,11,72,$21.31,"$1,534.05",2,70
9780451076458,Apr,2025,60,59,17,136,$22.03,"$2,995.94",4,132
9780451211248,Apr,2025,69,84,24,177,$21.40,"$3,787.57",5,172
9780743571197,Apr,2025,50,72,24,146,$23.08,"$3,369.13",5,141
9780316853699,Apr,2025,79,80,31,190,$24.52,"$4,658.25",7,183
9780451196712,Apr,2025,39,65,17,121,$11.11,"$1,343.90",4,117
9780450411434,Apr,2025,30,36,8,74,$22.06,"$1,632.11",2,72
9780450417399,Apr,2025,24,28,7,59,$15.28,$901.37,2,57
9780743289412,Apr,2025,90,77,19,186,$13.53,"$2,516.34",9,177
9780451155757,Apr,2025,84,86,20,190,$16.18,"$3,074.28",6,184
9780340829783,Apr,2025,40,41,12,93,$21.60,"$2,009.00",4,89
9781781162644,Apr,2025,26,36,12,74,$22.76,"$1,684.50",1,73
9781982110567,Apr,2025,67,77,20,164,$19.54,"$3,204.49",6,158
9780613096485,Apr,2025,52,60,13,125,$20.57,"$2,570.78",3,122
9780451210852,Apr,2025,16,21,9,46,$22.78,"$1,048.09",1,45
9780802712455,Apr,2025,46,77,16,139,$15.06,"$2,093.14",5,134
9781300589464,Apr,2025,39,40,11,90,$14.59,"$1,313.04",4,86
9780380707690,Apr,2025,63,85,35,183,$13.63,"$2,495.20",5,178
9780517415283,Apr,2025,61,85,24,170,$19.43,"$3,302.27",5,165
9780415289832,Apr,2025,81,71,20,172,$20.41,"$3,509.77",4,168
9780156005746,Apr,2025,62,81,14,157,$23.34,"$3,664.71",4,153
9780140275674,Apr,2025,30,40,12,82,$14.63,"$1,199.52",1,81
9780766147911,Apr,2025,49,68,21,138,$16.55,"$2,283.42",4,134
9781595147592,Apr,2025,46,49,13,108,$19.45,"$2,100.21",2,106
9781480027435,Apr,2025,64,82,32,178,$20.04,"$3,566.62",4,174
9781942379119,Apr,2025,72,81,23,176,$24.84,"$4,372.35",6,170
9781500422813,Apr,2025,43,46,13,102,$21.25,"$2,168.00",4,98
9780152046828,Apr,2025,23,23,8,54,$15.41,$831.93,1,53
9780345450296,Apr,2025,55,82,24,161,$23.51,"$3,785.86",7,154
9780385340397,Apr,2025,61,70,24,155,$24.78,"$3,840.53",4,151
9780140106190,Apr,2025,19,22,5,46,$13.79,$634.52,1,45
9780803250017,Apr,2025,76,87,26,189,$12.64,"$2,388.84",5,184
9780764204074,Apr,2025,57,67,13,137,$17.14,"$2,348.26",5,132
9780764200724,Apr,2025,64,86,39,189,$14.57,"$2,754.12",6,183
9780316180993,Apr,2025,42,56,12,110,$24.38,"$2,681.28",3,107
9780450837319,Apr,2025,70,73,18,161,$24.29,"$3,910.44",6,155
9780762446278,Apr,2025,84,95,32,211,$12.13,"$2,559.37",8,203
9781590304501,Apr,2025,52,54,14,120,$12.43,"$1,491.30",3,117
9780375858642,Apr,2025,50,80,30,160,$16.12,"$2,578.80",5,155
9781594486005,Apr,2025,37,45,15,97,$20.13,"$1,952.67",1,96
9780786709878,Apr,2025,32,47,14,93,$16.08,"$1,495.70",3,90
9780762441211,Apr,2025,22,28,7,57,$18.27,"$1,041.51",1,56
9780553380163,Apr,2025,25,29,5,59,$24.46,"$1,442.96",2,57
9789960340111,Apr,2025,43,49,12,104,$13.19,"$1,371.61",2,102
9781852423018,Apr,2025,64,72,17,153,$13.68,"$2,093.21",7,146
9780131872783,Apr,2025,22,31,11,64,$23.82,"$1,524.75",1,63
9780553804362,Apr,2025,53,54,16,123,$19.39,"$2,384.68",3,120
9780140280531,Apr,2025,73,100,28,201,$19.45,"$3,908.81",9,192
9780679724148,Apr,2025,34,38,9,81,$23.31,"$1,888.36",2,79
9780582642652,Apr,2025,59,108,21,188,$16.65,"$3,130.92",7,181
9781311647122,Apr,2025,45,60,17,122,$15.75,"$1,921.39",2,120
9780802400505,Apr,2025,21,22,9,52,$15.71,$816.70,1,51
9780778314332,Apr,2025,62,79,22,163,$18.94,"$3,087.11",6,157
9780446696333,Apr,2025,25,32,11,68,$23.52,"$1,599.17",2,66
9780615414102,Apr,2025,38,39,14,91,$18.32,"$1,667.05",2,89
9781939665225,Apr,2025,94,100,34,228,$17.54,"$3,998.68",5,223
9780345901620,Apr,2025,27,44,13,84,$15.65,"$1,314.40",2,82
9781171260622,Apr,2025,64,76,20,160,$21.22,"$3,395.91",3,157
9780060892999,Apr,2025,45,39,10,94,$14.16,"$1,330.71",4,90
9780804844390,Apr,2025,68,114,22,204,$16.78,"$3,423.86",4,200
9781460342558,Apr,2025,58,74,20,152,$19.54,"$2,970.39",5,147
9780823405657,Apr,2025,35,45,20,100,$17.81,"$1,781.39",4,96
9780689823824,Apr,2025,18,28,6,52,$23.64,"$1,229.23",1,51
9781583940280,Apr,2025,73,113,29,215,$12.95,"$2,783.33",10,205
9780820317595,Apr,2025,74,102,35,211,$16.82,"$3,549.78",4,207
9789997408563,Apr,2025,42,48,15,105,$16.89,"$1,773.59",2,103
9780553587197,Apr,2025,57,66,17,140,$14.54,"$2,035.91",4,136
9781581346923,Apr,2025,55,88,28,171,$13.00,"$2,223.68",7,164
9781561797462,Apr,2025,40,53,11,104,$17.55,"$1,824.85",3,101
9781593080334,Apr,2025,39,41,9,89,$18.92,"$1,683.81",3,86
9780140439052,Apr,2025,73,81,17,171,$13.34,"$2,280.56",5,166
9780375837890,Apr,2025,33,44,9,86,$20.24,"$1,740.51",2,84
9781595140463,Apr,2025,63,98,24,185,$24.32,"$4,499.17",7,178
9780670868438,Apr,2025,96,93,28,217,$15.85,"$3,438.55",8,209
9780679772675,Apr,2025,25,43,15,83,$13.68,"$1,135.05",2,81
9780671578855,Apr,2025,30,37,12,79,$16.84,"$1,330.00",3,76
9780099474449,Apr,2025,59,98,27,184,$13.88,"$2,553.46",7,177
9780061688669,Apr,2025,24,45,8,77,$19.73,"$1,519.26",3,74
9780553381696,Apr,2025,28,32,7,67,$22.69,"$1,520.15",3,64
9780684865751,Apr,2025,70,79,32,181,$23.95,"$4,335.42",6,175
9780393341768,Apr,2025,87,81,24,192,$22.99,"$4,413.20",7,185
9781473621442,Apr,2025,79,85,22,186,$14.38,"$2,673.91",7,179
9780800790653,Apr,2025,47,76,13,136,$20.56,"$2,796.20",5,131
9780671734633,Apr,2025,38,71,13,122,$12.30,"$1,500.65",5,117
9780586024461,Apr,2025,64,83,28,175,$18.20,"$3,184.41",7,168
9780425133019,Apr,2025,30,43,10,83,$13.24,"$1,098.86",1,82
9780312969196,Apr,2025,30,38,9,77,$18.44,"$1,419.70",2,75
9781622080076,Apr,2025,31,42,12,85,$13.49,"$1,146.29",2,83
9780425158494,Apr,2025,34,59,16,109,$13.38,"$1,458.25",3,106
9780007467471,Apr,2025,48,46,13,107,$15.98,"$1,709.58",4,103
9781566894135,Apr,2025,37,45,15,97,$23.15,"$2,245.52",3,94
9780156186001,Apr,2025,44,84,17,145,$23.18,"$3,360.38",5,140
9780525954972,Apr,2025,70,62,18,150,$13.41,"$2,011.70",6,144
9780142000342,Apr,2025,28,26,11,65,$11.65,$757.31,2,63
9780142409404,Apr,2025,76,94,19,189,$18.15,"$3,430.83",4,185
9781582433226,Apr,2025,82,74,28,184,$24.20,"$4,452.10",4,180
9780307455635,Apr,2025,33,35,9,77,$15.45,"$1,189.75",2,75
9780811200417,Apr,2025,43,71,17,131,$22.51,"$2,948.53",4,127
9780802130204,Apr,2025,67,81,23,171,$24.07,"$4,116.45",7,164
9781598184716,Apr,2025,82,70,18,170,$11.23,"$1,908.77",5,165
9780765387462,Apr,2025,42,66,16,124,$11.36,"$1,408.71",5,119
9781891375200,Apr,2025,54,85,31,170,$18.97,"$3,224.88",5,165
9780061870934,Apr,2025,50,55,18,123,$15.81,"$1,944.34",5,118
9780349114200,Apr,2025,54,64,25,143,$15.68,"$2,241.54",3,140
9780764204319,Apr,2025,71,107,31,209,$22.44,"$4,690.15",6,203
9780770436421,Apr,2025,42,54,23,119,$24.10,"$2,867.49",3,116
9780393328042,Apr,2025,33,49,13,95,$18.38,"$1,745.70",4,91
9780330491174,Apr,2025,72,97,26,195,$19.93,"$3,885.38",6,189
9780439771245,Apr,2025,40,40,16,96,$23.90,"$2,294.30",4,92
9781847444615,Apr,2025,19,26,9,54,$12.76,$689.31,2,52
9781402222702,Apr,2025,59,75,24,158,$18.58,"$2,935.72",3,155
9780142408650,Apr,2025,22,26,9,57,$23.35,"$1,330.82",2,55
9781860461651,Apr,2025,75,84,33,192,$24.64,"$4,731.08",4,188
9780974056036,Apr,2025,21,30,11,62,$16.47,"$1,021.37",1,61
9780670869756,Apr,2025,23,22,5,50,$17.28,$864.03,2,48
9781681196312,Apr,2025,31,35,9,75,$21.36,"$1,602.20",1,74
9781619634442,Apr,2025,39,70,19,128,$14.75,"$1,888.21",4,124
9781681195766,Apr,2025,19,24,6,49,$24.30,"$1,190.53",2,47
9781408857908,Apr,2025,49,73,16,138,$11.45,"$1,580.31",3,135
9780544716940,Apr,2025,30,35,8,73,$11.56,$844.02,3,70
9780060572006,Apr,2025,30,31,10,71,$19.26,"$1,367.21",2,69
9781930365124,Apr,2025,28,31,9,68,$13.36,$908.70,2,66
9780805055801,Apr,2025,55,65,15,135,$15.95,"$2,153.01",5,130
9781503943421,Apr,2025,64,77,24,165,$13.03,"$2,149.13",3,162
9780982192160,Apr,2025,55,79,16,150,$12.09,"$1,812.92",3,147
9780312661755,Apr,2025,56,65,16,137,$17.59,"$2,409.91",3,134
9781841587912,Apr,2025,31,53,11,95,$18.34,"$1,741.98",3,92
9780812550283,Apr,2025,46,72,22,140,$14.94,"$2,092.14",4,136
9781250085498,Apr,2025,23,26,8,57,$16.08,$916.45,2,55
9780820328485,Apr,2025,49,53,11,113,$21.40,"$2,418.66",3,110
9781916222014,Apr,2025,52,67,14,133,$24.20,"$3,218.28",6,127
9780062695208,Apr,2025,41,46,16,103,$21.75,"$2,240.53",4,99
9781565073340,Apr,2025,27,38,11,76,$17.94,"$1,363.64",2,74
9780945575337,Apr,2025,34,41,12,87,$15.41,"$1,340.49",2,85
9780451476029,Apr,2025,27,29,11,67,$16.97,"$1,136.93",3,64
9780439895767,Apr,2025,48,60,20,128,$24.95,"$3,194.05",3,125
9780156030670,Apr,2025,77,95,21,193,$11.24,"$2,170.00",4,189
9780994667977,Apr,2025,79,94,21,194,$18.39,"$3,567.49",5,189
9780994667946,Apr,2025,62,97,30,189,$22.58,"$4,268.27",4,185
9788983140678,Apr,2025,67,92,20,179,$15.63,"$2,798.24",5,174
9780060534059,Apr,2025,79,76,30,185,$20.10,"$3,717.75",5,180
9781406553420,Apr,2025,46,63,22,131,$22.13,"$2,898.55",3,128
9780141186177,Apr,2025,37,59,16,112,$16.13,"$1,807.10",3,109
9781568653433,Apr,2025,40,49,16,105,$16.08,"$1,688.03",2,103
9780440226765,Apr,2025,46,67,23,136,$19.73,"$2,683.44",6,130
9780679720768,Apr,2025,47,76,23,146,$18.61,"$2,716.72",3,143
9781843910671,Apr,2025,35,57,14,106,$23.00,"$2,438.07",2,104
9780811214575,Apr,2025,36,45,11,92,$11.04,"$1,015.53",3,89
9780385736176,Apr,2025,63,71,22,156,$13.11,"$2,045.72",7,149
9780099910107,Apr,2025,61,88,16,165,$15.32,"$2,527.29",6,159
9780312352561,Apr,2025,89,95,22,206,$16.53,"$3,404.96",9,197
9780140158618,Apr,2025,68,73,16,157,$24.74,"$3,884.56",4,153
9780425135778,Apr,2025,36,44,16,96,$18.29,"$1,755.82",4,92
9780890843796,Apr,2025,32,49,11,92,$12.78,"$1,176.12",4,88
9780553582024,Apr,2025,25,25,9,59,$12.84,$757.82,2,57
9780684842486,Apr,2025,52,80,29,161,$21.36,"$3,439.31",5,156
9781595140470,Apr,2025,43,50,14,107,$18.05,"$1,931.42",5,102
9780718179847,Apr,2025,52,59,17,128,$22.07,"$2,825.32",2,126
9781594201783,Apr,2025,22,36,7,65,$22.65,"$1,471.96",1,64
9780060509286,Apr,2025,60,75,28,163,$14.93,"$2,432.86",3,160
9781423127185,Apr,2025,90,75,23,188,$20.28,"$3,812.92",8,180
9780143037248,Apr,2025,60,59,19,138,$19.59,"$2,703.95",6,132
9780892960231,Apr,2025,45,63,18,126,$15.37,"$1,936.75",4,122
